PK_CLIENTES;PK_TEMPO;PK_LOCALIDADE;QUANTIDADE;VALOR_TOTAL
c0f802a9e871db2df2b8e269a5e76d1a417b1b2608139de1a47078665d1bc0a3;89574bbd4ffd651141163c412a4e239cce02e20175205b3386574afdd1d2d33c;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;3;""
e2a14c92e2e58a39085dac97341432037bf174524bbf6088ca661e338fe91f1c;862c8a5f13b3bb04ed7a1988480ba1d1b13c840268d59283fe5d84bc877d28d4;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
2184bfc6007348ac8a0098e7ddd049e237c154a3a43cfaa3783b0d1af1808eea;53596ea9a6c431036c9252eb4415ef9e50e3af99339cfbe0313abd897d78b63a;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
ee2d75e0ddfeb16282ea4c3442691e5af93e05b4027186eba3c94b6fb5702803;34144ab23fa75914c843131b8d54cea0fc0494376b6e6aea3147f984cc52cefb;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;4;""
6d3ff9635e1838b76d843ee0f9c811af011619c0387dfe4de71d701e220973c6;70737ead74a9ca92e298b8bc385da89e63567cc1ac4a58af9ada8d12876248fc;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
6d3ff9635e1838b76d843ee0f9c811af011619c0387dfe4de71d701e220973c6;9be7d747204471dd7577346bf7583f9fde08200a69a656dab1714835fd4cccb1;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
8014138eee18deea3550abf7537810656ed47dc98ea41928af7122913c4ade22;8d5c501d061efc53fde932f5f58f01a095a9ae8cb2b658bb8828509c3ce01a66;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
819642e66a47835330c9f6a657ba98e45066669ddcf308ff6e74fe24a16d45a3;7b34c79c0ec9ae997efe4a2dbe55261a2c18586f7aecb7b36cd9716c6227a2b1;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;4;""
20deeeeb221befbedb6c72ba8167e0041bed98d36e2de6ff8d6aae202c1a5deb;19d783ab2a52b90d4827202610b16448d56f143b1ca1e4e42feedd0f13107562;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;3;""
c6aa11864611f4af658c24ccb333fc8d0bb9134870ede61df033986cab373245;d0b3102f4cb2e4bd5b27472d511d2a2f0a8484b14df375786369c489b3171cbb;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;17;""
c6aa11864611f4af658c24ccb333fc8d0bb9134870ede61df033986cab373245;50a0703e7b5e032f6279fd07bc0617c28f95cfb79fc986051a4e202f23ecfaa0;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;14;""
057d47b2bbb0bbdc4b035afa70660939dcda11d8194d5afeeca51884a61f3baa;34714612c9766e4b4bb5d66b3b48a225b7548397f2873f19360cdb50a0e3b324;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;6;""
fe7efbdd9364eae899de10d7e17137f83e10d03a7459124820c1fd41e21a9789;b9275af3b450f3078608ec6e6cd77897fb0236bc4484cfeb041b3157500da7d3;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
4f6b28454112516a080e7211789f407e2f3cb51fe362d03f21734274e4dbfe3d;b09febd75e8ba7906bc964878ab185ff3f1f8614bf1c40e0d570fc1fd5be5261;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;7;""
4d6baef5769931917b90d06105f427aa942d46085e1e449326c93ec76cc9fb4f;6d8ea90300528542406fa171f99453205c3c1bb734170ea9a8f015821d013c28;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
96a484a333d6bf62cf023214c20ef847c3832f944de93d3cb497bde23cc1ab8b;9a67769d0205f31830172730d1611cad800d45704e66ec45ec7dae76ce39a658;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
fba68046be4c848d2e8a2d09167465b04e685224310e381b273869238bcd32d3;b0a3380a695c67cd830190ec28a3043b6de6e454ebe8e68fa7a3cf83324bf6c0;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
2fa465b324605d1eece19b40e5acf33b052cb7c13ddd5d5d17ce10089e98b388;6e580681e2001d0e90906057e88d3e0970dd0fcca7381d5d95b913ab5af8ab7b;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;13;""
6f3d34f6efe10ebd2f44da46b41e919b3a9a2dc177bedb0f2781890ae4fe5b04;24f0aa52fe17b4b33a5d13ee29f26f5ee87853278b93ae0a5f5b0360c96f6ca7;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;6;""
0816b616b1658f7a1c2bf01b6acaba2fd5b8c0f06ddc77982e353210f1a29ff7;46d55e5af6008cb2a6703af495774205496b2a6db03e1142c2ec39b7b4d6ac94;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
fc883bcce114566f01ed49c6e76e55b2b783b9e56e9faf5b3a26b8c823349d92;8b80f03a1741e9d4d806a2adb4fe3d26e7eda751877357e1d7bb01f908444f0f;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
1ffbd3463d0777d5efb15cfe030af36542f8ce097631fff503c10304f4733c1b;fa211c91cce0eb31caa292f1e6d277a91f6e62ef59ea93e02558f11129cecfb1;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
d65684f65386205fd560857761d0296dd48521ed5bd49013c6881c76a1c388a0;2b4469a8297487fadf6ade751cf837e0ec6fedd4bc097e56de6bd382423f32ab;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
3eb36a60a576f2dd94568eae9be97065a92b6125fd9a66e6a8f94d26c27b6acd;69f290623bf248e9ba12539a11047b08dab90b67ed106852780877681dc4e00f;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;2;""
8650284ba67500493e1466537cfeb349b8867d05755aad7b580097e4188a2784;e934e055259191e6974b5574403c25d0fed72a7346133435a96e1aa512a71e49;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
8650284ba67500493e1466537cfeb349b8867d05755aad7b580097e4188a2784;e38c0919937a068e95996dbfac4121a7cc7daa92f88dfc5a0641d39b9e228a76;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;5;""
e03ccc3805997c09cd7d6ea8ea4304d8f5ce54abc8500f6e4b4191c75d82eb6c;13e765e422694d7fad536a7c23abd56c14e2fc1cf58fa30f50a3ad6d1c977bc0;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
e03ccc3805997c09cd7d6ea8ea4304d8f5ce54abc8500f6e4b4191c75d82eb6c;0006dfe2f05beac21bce5d1368dc60a3dec78eae40bf68f976baede0b5c8f431;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;11;""
ccca1728100b65f7914f9e9156ce460df96167f49155cc01c5dcc80f0d0c5737;e96705c920f936d6e5cebdcb2bee477281887e583e9079f3525d513a516e5c08;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
707fa12b62815da6c7a66ba0a78b929c5acfdec04894c50ef69f89a24e040d97;50a0703e7b5e032f6279fd07bc0617c28f95cfb79fc986051a4e202f23ecfaa0;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
707fa12b62815da6c7a66ba0a78b929c5acfdec04894c50ef69f89a24e040d97;4203dcc9fba2a47711816c8ea7456d7848b050c2bd858157cd4f377765f13d26;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
707fa12b62815da6c7a66ba0a78b929c5acfdec04894c50ef69f89a24e040d97;07de09b27d7f7123bcd51655ee4676d56c6a17c18793e82d7762bc693478121f;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
cf4f951e40e3e6719b77a141e464b4b07efe900ab8238ef33de98340d7cac8fd;7b34c79c0ec9ae997efe4a2dbe55261a2c18586f7aecb7b36cd9716c6227a2b1;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
cb77541861f9ca5db9910f7c284e66e153cf9b3f36674e4d3e85d3cecc50f32a;748c34853dcfd06a9c47e8e64fb62c6f63f9ca40f1215f9cd61e930c657153b3;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;7;""
e53b928f48f6433300a71b6ad09bd4a65855c40b68104ee8c97b16c663255906;695bc8135e61c66d7b128a47644cdad49452681044c9d35ff0ee598d986818a7;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;4;""
09f873294ce75912e83cd4ee8e4e779284a277fd5dcb4600b51ee568e9c0ca3a;87cdfc266502fac7cba32cd39036a0439d91aeaabc5a4065ef197b1ed35ce567;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;1;""
2e91f099a9729565fea1003c86661ec3bf0873de8079a5b929de5bd211898e18;bc98eb2336bb85770f50ed6a7a9cda459cc5206bd6354e787b1a0ceba708de5f;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
12c3d99d9e7d434766dfe42067bedf8a05d67d9d67ffc0d3b6526a4ceb2e7c90;100858b13b6e7a7672005df36d44909a3c36cc8cc2e15fe895ef7f5c6bb38fc1;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
8749536256a2a4f23c9abf840ec6295df4f538699cc3550e497189648f59d676;41e5f1889b172601a9b51901d451163804f6e5178fe30f514c1250a6c66d03a5;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;8;""
d9cfe3d177e33968f61355239effae3e49b7d62944ccc8abfbd11b26ed3a505d;46d55e5af6008cb2a6703af495774205496b2a6db03e1142c2ec39b7b4d6ac94;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;6;""
203ff20d1ad924533cd225dfdef4c19e9c26273e64c951e8e714efe2c5f1b434;9c7edbd56ef20af96821f8995a92260274ebfd6f445470ce0254283d377a6cb4;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
161435446eb39f47311134a5efd29a673a73fae92d9eb0787f8a8716e8cdb433;a40690299aa77c71c101abb62bd4012657ffff7562d4359ce599d66c8001c0f4;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
2ae1bb7f0fffeb6d4b8dcfc26451c2afa027e26ee116e2664ac19779d0b93d6a;1358c6360bd9a073aac2d5bc4132e9774732ef1b9c43fd9d49cb7cfc00432759;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
0929032f3382ba4d78da2a64cebf3fff8f3b081f76290b62e1f819925386a868;d4b540d4f509982f885d0a65dc15dc94e294be64af9b704874a4b9731acd345b;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
3ffded82078a0d1ec6b177affb79044c82334cdb1e11bea728d2cb9e294e836f;226c49bda0a9ac205f61cd8b877b4b33e8c9a20d3209155b0b1ab5420bb0facd;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;2;""
8f790b33198c685e824f166da3187f5db46ac8d7c66c8f6b901e42e398bff8e8;628e7c98ce7e1c3291d3d103e6cbff9d9463275fe2f988f5bf35b388cf9d6be6;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
3fd0e37e11aa2f4997eaa2239c03887e78c6196ec90e86bddab53f3f277d650c;6e56aaf4c47f2abe0efa9b467370566cefef3def54784017bbab9981b46ec142;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
ff5dccff5ac1c1add585c5972fba78686c57133a44015f2ed42eb012f49f76cc;b43d711935e4ad88aff69f6ca59d2b05bd11aca05e1214d76ce6bda0865e43a6;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;2;""
d79dbc85b085f59f94467333dd4d4e022096555497c2160b742144ad02332fcb;694a441f979bbacb5a18d4d19a0dbdfda0721d7db399bfe85e8e4af154f45e8b;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;2;""
de66a3b6a49a8affa97205251f327ffed5548595d5262afff4741fa399889961;d27cc0cbb9a34a4f7c5517fcff19d59655946978ee277e37f7d31365271bb8c6;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
bf9c45174fa4146009bf3e97c61d0d650b2e90c9744456dea23351305f02945e;edc2a3f2d0de18ef2581f012fce0685456c2fe907a395a566938c2cc95f35e2d;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
72f5cfdd8d9474d0e009cc3310fc54264ddcba8df01fa5fa9a9d03d8079ea297;3a510082bb6fcefb1625a01d72ffa7cfe1a96fefa93578eaebb07d52e643e125;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;6;""
8e86fad0c4aa6da177d756f05e3d3cb985538f741aa9c944611b990d5b09e265;b772894ebc76236240fbb42f99d9d163a0d31eb2eb2da4fd3b9d05ee0c957cbb;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
a276ba74e28f0f3d0902b1ca793e35874cf07f6aa525e89cb7d1f855620f99b0;100858b13b6e7a7672005df36d44909a3c36cc8cc2e15fe895ef7f5c6bb38fc1;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
425256300dd4849506e66b252ac6ed3e21a4985ab18142c5091d694807076d7d;aaa61d5c67d476e1bd356b005bf2437e60b597cf53a8ebdcc5b6ee7c803370ef;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;14;""
425256300dd4849506e66b252ac6ed3e21a4985ab18142c5091d694807076d7d;7049178ad3f67e6ff66ea7da0b12afac9a37fd89a915bfce21960fb7d84f88b6;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
8a92affd0f6387fc490a0f07e09aa48e9202ceb5a52bcff53bba5d120b13486d;6de918da4b44a7b50f61a301d301fe94201120abc002d4d19370d0133f33761a;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;3;""
8a92affd0f6387fc490a0f07e09aa48e9202ceb5a52bcff53bba5d120b13486d;3a92a8d35507df3c1329a166bba32d57ff40b212dda18f33efd4bc57b4fa10d4;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;2;""
3c25f48fca69cc12dcc95f2dd08175d95164979356bcf47273740a8fca25d003;b10d80027d54b57353b59c879e216de3bf3419897dd67d28f1425dd37ea075f3;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
7d272f68db5a39bab2af15ef6d2e0f37760590fe7314efdbfad74dce2ced7255;db68b122d7cb1a54b843f1e9533a1ad620acd7c1cb98e6b70d939d7961ee1358;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
cef025aba7b8e0fb49e868ac259001670169ce8c23dfaf70d19492abfa273b16;984e82ab3d62a79d0e66c03aed6707f654aa7cae614137658853d8463a42e339;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
7d4bf6bff959ab12a24d76c680e0792ff59fe58013a9656556de0f6d0a5e263d;1095cb8d78506b130faa426d2f1780613dbd8ea2da1eb8575c423eb951a8b94e;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
5f4517e0f241673e180f1fdee10a2381790752406f384327b5a94e23f3344a21;43a882d1751b4b6c910adceccc8774a7b777623e203b03b9b710dad54f9e1c99;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
60f38c57f6e132cfb5b8fb8031cdb8fb49260040e43cb0345f79df04edaf2d7e;69d332691e1696723fffe32e0374dcb5928d69d4552fc6cda3f6802e6df781f5;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
d4e1d0bb5549045f5ae144b5ecc86c469976060d1561f32625b57ad89b0fecca;d1375373588ce62ad12b3f426dc21b23c496340d11c9b3a94e3ca8d90bea690b;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;4;""
ee2d75e0ddfeb16282ea4c3442691e5af93e05b4027186eba3c94b6fb5702803;7cdf990ad60b17fbfa64b6b628938f94a6f7276951e2bc420ee4b87386d8de3f;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;6;""
a80fd7a2826ba4540a8d61a593509eb13e93ba8140f82b69ca30893e4667c2af;8c531a532b94b2bb977326f0d612aeb18de6bf441f7526a47a51db0be4ae57e3;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
2b04974edd218fe9197f5aa90cb7044fb690d4272bbd18c8f605f026f2e283cc;0a00c453bccf2162a32634dbe9ac93efe7b0a293f1e16ae72c5596bac903087c;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;5;""
a65c57bc24cfc702a2d140531745df162c1de077191ddce083415446e98de54f;deed6cda03e5ab537107ba21a2dd40b57703fb99c7a86bc9a9da9786b088f6c4;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;5;""
584bf347d2d071f27e4543884fab7a6486b33cbaec547387705a9a08acd3f1a7;96adeb510db7cf1a6e4bcd99228a35689e9e5e04e226117ee2e303991e1763d9;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
767c3f12911c853393d03fb5630543edd7de13e3d0eedb77784727244235bf5c;9cf7f720ff8efcabb519252978fee0758e418066d27c2ae9259db60c75c38997;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
4f6b28454112516a080e7211789f407e2f3cb51fe362d03f21734274e4dbfe3d;384ce336e68ab956587bb96cbc7510288bd03b8a7987b1bf68240b2eeea17841;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
4f6b28454112516a080e7211789f407e2f3cb51fe362d03f21734274e4dbfe3d;72173ae36213b8f687cfb17e7ae501405cce2c63c06e2cc56730851a4e1c255c;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
168d91a6bd68cb0769ea43682ee4ba2161f4e41ff2ca17ef3ca4ebb93dba9d28;984e82ab3d62a79d0e66c03aed6707f654aa7cae614137658853d8463a42e339;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;7;""
168d91a6bd68cb0769ea43682ee4ba2161f4e41ff2ca17ef3ca4ebb93dba9d28;41e5f1889b172601a9b51901d451163804f6e5178fe30f514c1250a6c66d03a5;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
d8aa75c28716b8ebe10675cead03a8e64cda4d4349b67bf6a13aa32674c51fe1;7ddd6fe6a767eec22b2a26253589d010701065584116b0d5cd4b839ef9459eb0;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
2003e8500135a3b1c7ac3bf2558aabbedfbd9bba68a49432b5b906544aec5872;41e5f1889b172601a9b51901d451163804f6e5178fe30f514c1250a6c66d03a5;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;24;""
2003e8500135a3b1c7ac3bf2558aabbedfbd9bba68a49432b5b906544aec5872;862c8a5f13b3bb04ed7a1988480ba1d1b13c840268d59283fe5d84bc877d28d4;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
4d6baef5769931917b90d06105f427aa942d46085e1e449326c93ec76cc9fb4f;f7d5a458e3e6f21370a657a54d131c9f3ade02e6a884bc379207bb1f95257e17;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
be446c7fe42cf91725a8fa08b7c15610bb535824b9dc9f12a2a02c81378d75ae;226c49bda0a9ac205f61cd8b877b4b33e8c9a20d3209155b0b1ab5420bb0facd;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
ca19dfed75b6de14b2e9429e49d72dc80ee8532f1cb4dbacfc5576b01eb3d369;4b1e2c7b5066dc649842b51284f530458f724316a1adcb25d723d14ba37ed478;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
92f29c7f3e5e033a7202538b2606b75304eb972a864742fcdd5faa1164b74104;365de4fb441a442cdde635d0c4d4b28909522f9c6fa0b7c115ab474f0040e7bc;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
04688787e262494d4621d2d872beaa547a0e957bbb2bb6ba89a5b811a1ef20fc;3a66e5df2bf2517e2aa124284627715e676067c9f0b631a2d462da3514c0f0b1;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
f89f1c317ae48f83cfd44c5207da70079ac3845f2521262ebb3ab21fa5c528ce;1c5dc8a293df5ead8c2f232c9de7aac24c3a29051a7cfe89b5a893edd2f26da6;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
b934f286cfa6f9eb0527d90fa4545d3a89e3322204a007fb00b05c09eb86578e;fd13ccd2e956a3b503a939d8113ae2e7a0faf454eb8121f12ed5724aed8ace2b;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
fc883bcce114566f01ed49c6e76e55b2b783b9e56e9faf5b3a26b8c823349d92;5f24b6d08b1bf3bb1dc6fccccdc08ab176d07030e0e4ed8eb291764a375b38b5;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
1ffbd3463d0777d5efb15cfe030af36542f8ce097631fff503c10304f4733c1b;1b578fd9b60ec6cbbcec72d59c9ccf34cf89f0b273c9f4c6807c968e41ea3bd7;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
8650284ba67500493e1466537cfeb349b8867d05755aad7b580097e4188a2784;5f2f36d7933465ddd599bda42483fac08d49cecaa9ba7b17c82b6afec0626e79;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
a47ab4e16f14c2b224d433ae623361cc8de1a8f6ea87cd0dd331128e9e8f2830;56849de5c2d6ce0c57e704bfe727b186a62f2d5b6d52e39dd7ee300a03c3c286;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;9;""
e3c04aef53cb83f78831d73b61b376131d7f8bbba2fe537479420906410ac6af;d3fa7e9fb46f91e3850060dd5dc68fbb97de420523300e5307d089749e6dcad4;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
ccca1728100b65f7914f9e9156ce460df96167f49155cc01c5dcc80f0d0c5737;9be7d747204471dd7577346bf7583f9fde08200a69a656dab1714835fd4cccb1;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
54339f95578a6977662e0dc7aac82ca9edee75b6254bb6c6db6e3c57a0f138e5;9b57dcb1971179aa7647e5d3794ae8fbde2c8da0ded4a2401e22dfb208a6ff56;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
e53b928f48f6433300a71b6ad09bd4a65855c40b68104ee8c97b16c663255906;40bdf5f8d698a1b5329096950e19e139eea8007c6f36790cba7f44e524aa20d1;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
587250bff5173269a3cd49f1db522f4e2b2426f1e19978139f2cae981e92fe1e;68b437639ce703540f3fcd2a62c3aaf471893344d482fc99202bfda9c2c0354b;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;17;""
732f286af5682c4042b044dcb2cd1f2f7d4456a9b9a9d23821dafa66df1f37ab;24936713182e9d6b9986615d4b64c640227fe71a2cb93354c0f4c4e621db9bf9;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;3;""
31645a6171a066a7521d1173fbfb14009b4e4fc4b7b2a81ac11eaf8e06391377;3a510082bb6fcefb1625a01d72ffa7cfe1a96fefa93578eaebb07d52e643e125;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
d9cfe3d177e33968f61355239effae3e49b7d62944ccc8abfbd11b26ed3a505d;1e6a90a2b4a2c7c7913f6eaaed2340c08d4c136aa46bea4cbcbbe521c2355613;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;1;""
2144ae00e7a93cf705798216a5f39c1806f7ba490c89300b34c2585a11db6175;8e985796c2587c02968c287710e4f3f8ec3963db34ffc4443b3dec8437797804;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;3;""
35c621d6752eef513060a440d1a5bfbf460adf6f36afd04dd7e27b6f5b6808dd;3d0be0931b010db76e273422cba75a161592ea2c4c9528a6d6a444462f3bc26f;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;5;""
643b6ec31cc764229fb69fc6039b0548164d2ad3cb6e14bae4d3f8f4620d325a;0a00c453bccf2162a32634dbe9ac93efe7b0a293f1e16ae72c5596bac903087c;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
60ffa94e0e15e0b3181fdb11fddae5cd9e6b7241f4732c0aaa5c459265a6dd77;ddc769ca008d514faffbb8d8090685b6f4bc1aafe3a602b1ccb62bbaf74d615a;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;9;""
23c80b5544d3f714eac215836afec32954c6ecdaf2e98afab956f6e97e48ab1c;8be12046ec6f8f3e0f292780675b8a478887ac3725a6370d2fe369660cba8692;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;6;""
277bd00c0a599ea9e5e1f1082ee42eab972c0e3150bbf23895c27836842e5813;b7797a521f0354f8c21af39b6c25434adddc6648608dc0c370558ff278c2f5c2;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;5;""
1e7e038a5ba981a082ee294ee3a8492d2b57bb6444c9a135f94d62ee383ad0d5;9b57dcb1971179aa7647e5d3794ae8fbde2c8da0ded4a2401e22dfb208a6ff56;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
35ee46678c767ee2130c57a4d9db3e137338503c4e01aca8064e9048dadffc7b;2db2b60ac94f07fa2c30fd43ae241069839392a94b1b65060418c8667a0367eb;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;18;""
